,player,date,season,game,opponent,age,df2.playoff_prob,oppo_playoff_prob,days_rest,miles,home,b2b,rest
11269,Rudy Gobert,2019-03-29,2019,76,WAS,26.75427789185489,100.0,0.0,2.0,0.0,1.0,0,0.0
11270,Rudy Gobert,2019-04-01,2019,77,CHA,26.76249144421629,100.0,17.0,3.0,0.0,1.0,0,0.0
11271,Rudy Gobert,2019-04-03,2019,78,PHX,26.767967145790553,100.0,0.0,2.0,506.0,0.0,0,0.0
11272,Rudy Gobert,2019-04-05,2019,79,SAC,26.773442847364823,100.0,0.0,2.0,506.0,1.0,0,0.0
11273,Rudy Gobert,2019-04-07,2019,80,LAL,26.77891854893908,100.0,0.0,2.0,580.0,0.0,0,0.0
11274,Rudy Gobert,2019-04-09,2019,81,DEN,26.784394250513355,100.0,100.0,2.0,580.0,1.0,0,0.0
11275,Rudy Gobert,2019-04-10,2019,82,LAC,26.787132101300482,100.0,100.0,1.0,580.0,0.0,1,1.0
11276,Rudy Gobert,2019-11-22,2020,1,GSW,27.405886379192328,98.0,2.0,2.0,986.0,1.0,0,0.0
11277,Rudy Gobert,2019-11-23,2020,2,NOP,27.408624229979463,98.0,29.0,1.0,0.0,1.0,1,1.0
11278,Rudy Gobert,2019-11-25,2020,3,MIL,27.414099931553732,98.0,99.9,2.0,1241.0,0.0,0,1.0
11279,Rudy Gobert,2019-11-27,2020,4,IND,27.419575633127995,98.0,89.0,2.0,244.0,0.0,0,0.0
11280,Rudy Gobert,2019-11-29,2020,5,MEM,27.425051334702264,97.0,0.1,2.0,384.0,0.0,0,0.0
11281,Rudy Gobert,2019-12-01,2020,6,TOR,27.430527036276523,97.0,99.9,2.0,818.0,0.0,0,0.0
11282,Rudy Gobert,2019-12-02,2020,7,PHI,27.433264887063647,97.0,99.9,1.0,336.0,0.0,1,0.0
11283,Rudy Gobert,2019-12-04,2020,8,LAL,27.438740588637923,97.0,98.0,2.0,1922.0,1.0,0,0.0
11284,Rudy Gobert,2019-12-07,2020,9,MEM,27.44695414099932,97.0,0.1,3.0,0.0,1.0,0,0.0
11285,Rudy Gobert,2019-12-09,2020,10,OKC,27.452429842573576,97.0,30.0,2.0,0.0,1.0,0,0.0
11286,Rudy Gobert,2019-12-11,2020,11,MIN,27.457905544147845,97.0,43.0,2.0,986.0,0.0,0,0.0
11287,Rudy Gobert,2019-12-13,2020,12,GSW,27.463381245722108,97.0,0.1,2.0,986.0,1.0,0,0.0
11288,Rudy Gobert,2019-12-17,2020,13,ORL,27.47433264887064,97.0,72.0,4.0,0.0,1.0,0,0.0
11289,Rudy Gobert,2019-12-19,2020,14,ATL,27.47980835044491,97.0,2.0,2.0,1582.0,0.0,0,0.0
11290,Rudy Gobert,2019-12-21,2020,15,CHA,27.48528405201916,97.0,1.0,2.0,226.0,0.0,0,0.0
11291,Rudy Gobert,2019-12-23,2020,16,MIA,27.49075975359343,97.0,99.9,2.0,656.0,0.0,0,0.0
11292,Rudy Gobert,2019-12-26,2020,17,POR,27.498973305954827,99.0,49.0,3.0,2090.0,1.0,0,0.0
11293,Rudy Gobert,2019-12-28,2020,18,LAC,27.504449007529093,99.0,99.9,2.0,580.0,0.0,0,0.0
11294,Rudy Gobert,2019-12-30,2020,19,DET,27.509924709103355,99.0,16.0,2.0,580.0,1.0,0,0.0
11295,Rudy Gobert,2020-01-02,2020,20,CHI,27.51813826146475,99.9,12.0,3.0,1259.0,0.0,0,0.0
11296,Rudy Gobert,2020-01-04,2020,21,ORL,27.52361396303901,99.9,93.0,2.0,987.0,0.0,0,0.0
11297,Rudy Gobert,2020-01-06,2020,22,NOP,27.52908966461328,99.9,45.0,2.0,534.0,0.0,0,0.0
11298,Rudy Gobert,2020-01-08,2020,23,NYK,27.53456536618755,99.9,0.1,2.0,1434.0,1.0,0,0.0
11299,Rudy Gobert,2020-01-10,2020,24,CHA,27.540041067761802,99.9,1.0,2.0,0.0,1.0,0,0.0
11300,Rudy Gobert,2020-01-12,2020,25,WAS,27.54551676933607,99.9,19.0,2.0,1817.0,0.0,0,0.0
11301,Rudy Gobert,2020-01-14,2020,26,BKN,27.55099247091033,99.9,57.0,2.0,205.0,0.0,0,0.0
11302,Rudy Gobert,2020-01-16,2020,27,NOP,27.556468172484603,99.9,41.0,2.0,1171.0,0.0,0,0.0
11303,Rudy Gobert,2020-01-18,2020,28,SAC,27.561943874058862,99.9,4.0,2.0,1434.0,1.0,0,0.0
11304,Rudy Gobert,2020-01-20,2020,29,IND,27.56741957563313,99.9,99.9,2.0,0.0,1.0,0,0.0
11305,Rudy Gobert,2020-01-22,2020,30,GSW,27.572895277207394,99.9,0.1,2.0,592.0,0.0,0,0.0
11306,Rudy Gobert,2020-01-25,2020,31,DAL,27.58110882956879,99.9,99.9,3.0,592.0,1.0,0,0.0
11307,Rudy Gobert,2020-01-27,2020,32,HOU,27.58658453114305,99.9,99.9,2.0,0.0,1.0,0,0.0
11308,Rudy Gobert,2020-01-29,2020,33,SAS,27.59206023271732,99.9,11.0,2.0,1088.0,0.0,0,0.0
11309,Rudy Gobert,2020-01-30,2020,34,DEN,27.594798083504447,99.9,99.9,1.0,803.0,0.0,1,0.0
11310,Rudy Gobert,2020-02-01,2020,35,POR,27.600273785078716,99.9,31.0,2.0,982.0,0.0,0,0.0
11311,Rudy Gobert,2020-02-05,2020,36,DEN,27.611225188227237,99.9,99.9,4.0,635.0,1.0,0,0.0
11312,Rudy Gobert,2020-02-07,2020,37,POR,27.61670088980151,99.9,46.0,2.0,0.0,1.0,0,0.0
11313,Rudy Gobert,2020-02-09,2020,38,HOU,27.62217659137577,99.9,99.9,2.0,1200.0,0.0,0,0.0
11314,Rudy Gobert,2020-02-10,2020,39,DAL,27.6249144421629,99.9,99.9,1.0,225.0,0.0,1,0.0
11315,Rudy Gobert,2020-02-12,2020,40,MIA,27.630390143737174,99.9,99.9,2.0,1000.0,1.0,0,0.0
11316,Rudy Gobert,2020-02-21,2020,41,SAS,27.655030800821358,99.9,3.0,9.0,0.0,1.0,0,0.0
11317,Rudy Gobert,2020-02-22,2020,42,HOU,27.657768651608485,99.9,99.9,1.0,0.0,1.0,1,0.0
11318,Rudy Gobert,2020-02-24,2020,43,PHX,27.66324435318275,99.9,0.1,2.0,0.0,1.0,0,0.0
11319,Rudy Gobert,2020-02-26,2020,44,BOS,27.668720054757014,99.9,99.9,2.0,0.0,1.0,0,0.0
11320,Rudy Gobert,2020-02-28,2020,45,WAS,27.674195756331283,99.9,9.0,2.0,0.0,1.0,0,0.0
11321,Rudy Gobert,2020-03-02,2020,46,CLE,27.68240930869268,99.9,0.1,3.0,1566.0,0.0,0,0.0
11322,Rudy Gobert,2020-03-04,2020,47,NYK,27.687885010266942,99.9,0.1,2.0,404.0,0.0,0,0.0
11323,Rudy Gobert,2020-03-06,2020,48,BOS,27.6933607118412,99.9,99.9,2.0,188.0,0.0,0,0.0
11324,Rudy Gobert,2020-03-07,2020,49,DET,27.696098562628336,99.9,0.1,1.0,612.0,0.0,1,0.0
11325,Rudy Gobert,2020-03-09,2020,50,TOR,27.7015742642026,99.9,100.0,2.0,1490.0,1.0,0,0.0
11326,Rudy Gobert,2019-10-25,2020,51,LAL,27.329226557152637,87.0,70.0,2.0,580.0,0.0,0,0.0
11327,Rudy Gobert,2019-10-26,2020,52,SAC,27.33196440793977,87.0,11.0,1.0,580.0,1.0,1,0.0
11328,Rudy Gobert,2019-10-28,2020,53,PHX,27.33744010951403,87.0,21.0,2.0,506.0,0.0,0,0.0
11329,Rudy Gobert,2019-10-30,2020,54,LAC,27.342915811088297,87.0,91.0,2.0,506.0,1.0,0,0.0
11330,Rudy Gobert,2019-11-01,2020,55,SAC,27.34839151266256,91.0,4.0,2.0,533.0,0.0,0,0.0
11331,Rudy Gobert,2019-11-03,2020,56,LAC,27.35386721423682,91.0,94.0,2.0,362.0,0.0,0,0.0
11332,Rudy Gobert,2019-11-06,2020,57,PHI,27.362080766598226,91.0,99.9,3.0,580.0,1.0,0,0.0
11333,Rudy Gobert,2019-11-08,2020,58,MIL,27.367556468172484,94.0,99.9,2.0,0.0,1.0,0,0.0
11334,Rudy Gobert,2019-11-11,2020,59,GSW,27.37577002053388,94.0,14.0,3.0,592.0,0.0,0,0.0
11335,Rudy Gobert,2019-11-12,2020,60,BKN,27.37850787132101,94.0,64.0,1.0,592.0,1.0,1,0.0
11336,Rudy Gobert,2019-11-15,2020,61,MEM,27.38672142368241,99.9,3.0,3.0,1249.0,0.0,0,0.0
11337,Rudy Gobert,2019-11-18,2020,62,MIN,27.39493497604381,99.9,75.0,3.0,1249.0,1.0,0,0.0
11338,Rudy Gobert,2019-11-20,2020,63,MIN,27.40041067761807,99.9,75.0,2.0,986.0,0.0,0,0.0
11339,Goran Dragic,2015-10-28,2016,1,CHA,29.478439425051327,48.0,60.0,10.0,0.0,1.0,0,0.0
11340,Goran Dragic,2015-10-30,2016,2,CLE,29.4839151266256,48.0,99.9,2.0,1092.0,0.0,0,0.0
11341,Goran Dragic,2015-11-01,2016,3,HOU,29.489390828199863,48.0,88.0,2.0,1092.0,1.0,0,0.0
11342,Goran Dragic,2015-11-03,2016,4,ATL,29.49486652977413,65.0,87.0,2.0,0.0,1.0,0,0.0
11343,Goran Dragic,2015-11-05,2016,5,MIN,29.50034223134839,65.0,7.0,2.0,1516.0,0.0,0,0.0
11344,Goran Dragic,2015-11-06,2016,6,IND,29.50308008213552,65.0,33.0,1.0,511.0,0.0,1,0.0
11345,Goran Dragic,2015-11-08,2016,7,TOR,29.508555783709788,65.0,90.0,2.0,1028.0,1.0,0,0.0
11346,Goran Dragic,2015-11-10,2016,8,LAL,29.51403148528405,64.0,0.1,2.0,0.0,1.0,0,0.0
11347,Goran Dragic,2015-11-12,2016,9,UTA,29.51950718685832,64.0,82.0,2.0,0.0,1.0,0,0.0
11348,Goran Dragic,2015-11-17,2016,10,MIN,29.533196440793976,67.0,6.0,5.0,0.0,1.0,0,0.0
11349,Goran Dragic,2015-11-19,2016,11,SAC,29.53867214236824,67.0,18.0,2.0,0.0,1.0,0,0.0
11350,Goran Dragic,2015-11-21,2016,12,PHI,29.544147843942504,67.0,0.1,2.0,0.0,1.0,0,0.0
11351,Goran Dragic,2015-11-23,2016,13,NYK,29.549623545516766,54.0,25.0,2.0,0.0,1.0,0,0.0
11352,Goran Dragic,2015-11-25,2016,14,DET,29.555099247091032,54.0,61.0,2.0,1158.0,0.0,0,0.0
11353,Goran Dragic,2015-11-27,2016,15,NYK,29.560574948665295,54.0,25.0,2.0,481.0,0.0,0,0.0
11354,Goran Dragic,2015-11-30,2016,16,BOS,29.56878850102669,61.0,81.0,3.0,1096.0,1.0,0,0.0
11355,Goran Dragic,2015-12-03,2016,17,OKC,29.57700205338809,61.0,99.0,3.0,0.0,1.0,0,0.0
11356,Goran Dragic,2015-12-05,2016,18,CLE,29.582477754962355,61.0,99.9,2.0,0.0,1.0,0,0.0
11357,Goran Dragic,2015-12-07,2016,19,WAS,29.587953456536614,63.0,28.0,2.0,0.0,1.0,0,0.0
11358,Goran Dragic,2015-12-09,2016,20,CHA,29.593429158110887,63.0,68.0,2.0,656.0,0.0,0,0.0
11359,Goran Dragic,2015-12-11,2016,21,IND,29.598904859685145,63.0,81.0,2.0,428.0,0.0,0,0.0
11360,Goran Dragic,2015-12-13,2016,22,MEM,29.604380561259408,63.0,91.0,2.0,1028.0,1.0,0,0.0
11361,Goran Dragic,2015-12-14,2016,23,ATL,29.607118412046546,42.0,77.0,1.0,607.0,0.0,1,0.0
11362,Goran Dragic,2015-12-16,2016,24,BKN,29.612594113620812,42.0,0.1,2.0,748.0,0.0,0,0.0
11363,Goran Dragic,2015-12-18,2016,25,TOR,29.61806981519507,42.0,94.0,2.0,1093.0,1.0,0,0.0
11364,Goran Dragic,2015-12-20,2016,26,POR,29.623545516769337,42.0,39.0,2.0,0.0,1.0,0,0.0
11365,Goran Dragic,2015-12-22,2016,27,DET,29.629021218343603,52.0,62.0,2.0,0.0,1.0,0,1.0
11366,Goran Dragic,2015-12-25,2016,28,NOP,29.637234770705,52.0,28.0,3.0,0.0,1.0,0,0.0
11367,Goran Dragic,2015-12-26,2016,29,ORL,29.639972621492127,52.0,60.0,1.0,205.0,0.0,1,0.0
11368,Goran Dragic,2015-12-28,2016,30,BKN,29.645448323066397,59.0,0.1,2.0,205.0,1.0,0,0.0
11369,Goran Dragic,2015-12-29,2016,31,MEM,29.64818617385352,59.0,80.0,1.0,875.0,0.0,1,0.0
11370,Goran Dragic,2016-01-01,2016,32,DAL,29.656399726214925,59.0,79.0,3.0,875.0,1.0,0,0.0
11371,Goran Dragic,2016-01-03,2016,33,WAS,29.661875427789184,59.0,44.0,2.0,928.0,0.0,0,0.0
11372,Goran Dragic,2016-01-04,2016,34,IND,29.664613278576322,71.0,81.0,1.0,928.0,1.0,1,0.0
11373,Goran Dragic,2016-01-06,2016,35,NYK,29.67008898015058,71.0,7.0,2.0,0.0,1.0,0,0.0
11374,Goran Dragic,2016-01-08,2016,36,PHX,29.675564681724854,71.0,2.0,2.0,1981.0,0.0,0,0.0
11375,Goran Dragic,2016-01-09,2016,37,UTA,29.678302532511978,71.0,69.0,1.0,506.0,0.0,1,0.0
11376,Goran Dragic,2016-01-11,2016,38,GSW,29.683778234086247,68.0,99.9,2.0,592.0,0.0,0,0.0
11377,Goran Dragic,2016-01-13,2016,39,LAC,29.689253935660506,68.0,99.9,2.0,344.0,0.0,0,1.0
11378,Goran Dragic,2016-01-15,2016,40,DEN,29.69472963723477,68.0,6.0,2.0,831.0,0.0,0,1.0
11379,Goran Dragic,2016-01-17,2016,41,OKC,29.700205338809038,68.0,99.9,2.0,505.0,0.0,0,1.0
11380,Goran Dragic,2016-01-19,2016,42,MIL,29.7056810403833,68.0,10.0,2.0,1228.0,1.0,0,1.0
11381,Goran Dragic,2016-01-20,2016,43,WAS,29.70841889117043,68.0,52.0,1.0,928.0,0.0,1,1.0
11382,Goran Dragic,2016-01-22,2016,44,TOR,29.713894592744694,68.0,99.0,2.0,350.0,0.0,0,1.0
11383,Goran Dragic,2016-01-25,2016,45,CHI,29.72210814510609,46.0,90.0,3.0,436.0,0.0,0,1.0
11384,Goran Dragic,2016-01-26,2016,46,BKN,29.724845995893226,46.0,0.1,1.0,715.0,0.0,1,1.0
11385,Goran Dragic,2016-01-29,2016,47,MIL,29.733059548254623,46.0,11.0,3.0,737.0,0.0,0,0.0
11386,Goran Dragic,2016-01-31,2016,48,ATL,29.738535249828885,46.0,89.0,2.0,1272.0,1.0,0,0.0
11387,Goran Dragic,2016-02-02,2016,49,HOU,29.74401095140315,82.0,69.0,2.0,968.0,0.0,0,0.0
11388,Goran Dragic,2016-02-03,2016,50,DAL,29.74674880219028,82.0,95.0,1.0,225.0,0.0,1,0.0
11389,Goran Dragic,2016-02-05,2016,51,CHA,29.75222450376455,82.0,47.0,2.0,929.0,0.0,0,0.0
11390,Goran Dragic,2016-02-07,2016,52,LAC,29.757700205338807,82.0,99.9,2.0,656.0,1.0,0,0.0
11391,Goran Dragic,2016-02-09,2016,53,SAS,29.763175906913077,88.0,99.9,2.0,0.0,1.0,0,0.0
11392,Goran Dragic,2016-02-19,2016,54,ATL,29.790554414784392,88.0,95.0,10.0,607.0,0.0,0,0.0
11393,Goran Dragic,2016-02-20,2016,55,WAS,29.793292265571534,88.0,21.0,1.0,607.0,1.0,1,0.0
11394,Goran Dragic,2016-02-22,2016,56,IND,29.798767967145793,96.0,90.0,2.0,0.0,1.0,0,0.0
11395,Goran Dragic,2016-02-24,2016,57,GSW,29.80424366872005,96.0,99.9,2.0,0.0,1.0,0,0.0
11396,Goran Dragic,2016-02-27,2016,58,BOS,29.81245722108145,96.0,99.9,3.0,1260.0,0.0,0,0.0
11397,Goran Dragic,2016-02-28,2016,59,NYK,29.815195071868587,96.0,0.1,1.0,188.0,0.0,1,0.0
11398,Goran Dragic,2016-03-01,2016,60,CHI,29.82067077344285,97.0,50.0,2.0,1096.0,1.0,0,0.0
11399,Goran Dragic,2016-03-03,2016,61,PHX,29.826146475017108,97.0,0.1,2.0,0.0,1.0,0,0.0
11400,Goran Dragic,2016-03-04,2016,62,PHI,29.828884325804246,97.0,0.1,1.0,1024.0,0.0,1,0.0
11401,Goran Dragic,2016-03-06,2016,63,PHI,29.834360027378512,97.0,0.1,2.0,1024.0,1.0,0,0.0
11402,Goran Dragic,2016-03-09,2016,64,MIL,29.842573579739906,99.9,0.1,3.0,1272.0,0.0,0,0.0
11403,Goran Dragic,2016-03-11,2016,65,CHI,29.84804928131417,99.9,36.0,2.0,82.0,0.0,0,0.0
11404,Goran Dragic,2016-03-12,2016,66,TOR,29.850787132101303,99.9,99.9,1.0,436.0,0.0,1,0.0
11405,Goran Dragic,2016-03-14,2016,67,DEN,29.856262833675565,99.9,2.0,2.0,1238.0,1.0,0,0.0
11406,Goran Dragic,2016-03-17,2016,68,CHA,29.86447638603696,99.9,99.9,3.0,0.0,1.0,0,0.0
11407,Goran Dragic,2016-03-19,2016,69,CLE,29.869952087611228,99.9,99.9,2.0,0.0,1.0,0,0.0
11408,Goran Dragic,2016-03-22,2016,70,NOP,29.87816563997262,99.9,0.1,3.0,670.0,0.0,0,0.0
11409,Goran Dragic,2016-03-23,2016,71,SAS,29.880903490759753,99.9,100.0,1.0,507.0,0.0,1,0.0
11410,Goran Dragic,2016-03-25,2016,72,ORL,29.88637919233402,99.9,0.1,2.0,1149.0,1.0,0,0.0
11411,Goran Dragic,2016-03-28,2016,73,BKN,29.894592744695416,99.9,0.0,3.0,0.0,1.0,0,1.0
11412,Goran Dragic,2016-03-30,2016,74,LAL,29.900068446269678,99.9,0.0,2.0,2338.0,0.0,0,0.0
11413,Goran Dragic,2016-04-01,2016,75,SAC,29.905544147843948,99.9,0.1,2.0,362.0,0.0,0,0.0
11414,Goran Dragic,2016-04-02,2016,76,POR,29.90828199863107,99.9,99.9,1.0,484.0,0.0,1,0.0
11415,Goran Dragic,2016-04-05,2016,77,DET,29.91649555099247,100.0,87.0,3.0,2708.0,1.0,0,0.0
11416,Goran Dragic,2016-04-07,2016,78,CHI,29.921971252566728,100.0,8.0,2.0,0.0,1.0,0,0.0
11417,Goran Dragic,2016-04-08,2016,79,ORL,29.924709103353862,100.0,0.0,1.0,205.0,0.0,1,0.0
11418,Goran Dragic,2016-04-10,2016,80,ORL,29.930184804928132,100.0,0.0,2.0,205.0,1.0,0,0.0
11419,Goran Dragic,2016-04-12,2016,81,DET,29.935660506502394,100.0,100.0,2.0,1158.0,0.0,0,0.0
11420,Goran Dragic,2016-04-13,2016,82,BOS,29.938398357289532,100.0,100.0,1.0,612.0,0.0,1,0.0
11421,Goran Dragic,2016-10-26,2017,1,ORL,30.47501711156742,28.0,49.0,10.0,205.0,0.0,0,0.0
11422,Goran Dragic,2016-10-28,2017,2,CHA,30.480492813141684,28.0,79.0,2.0,205.0,1.0,0,0.0
11423,Goran Dragic,2016-10-30,2017,3,SAS,30.48596851471595,28.0,97.0,2.0,0.0,1.0,0,0.0
11424,Goran Dragic,2016-11-01,2017,4,SAC,30.491444216290212,28.0,19.0,2.0,0.0,1.0,0,0.0
11425,Goran Dragic,2016-11-04,2017,5,TOR,30.49965776865161,31.0,94.0,3.0,1238.0,0.0,0,0.0
11426,Goran Dragic,2016-11-07,2017,6,OKC,30.507871321013013,31.0,88.0,3.0,1117.0,0.0,0,0.0
11427,Goran Dragic,2016-11-10,2017,7,CHI,30.5160848733744,29.0,80.0,3.0,1228.0,1.0,0,0.0
11428,Goran Dragic,2016-11-12,2017,8,UTA,30.521560574948662,29.0,93.0,2.0,0.0,1.0,0,1.0
11429,Goran Dragic,2016-11-14,2017,9,SAS,30.52703627652293,29.0,95.0,2.0,1149.0,0.0,0,1.0
11430,Goran Dragic,2016-11-15,2017,10,ATL,30.529774127310066,29.0,75.0,1.0,1149.0,1.0,1,1.0
11431,Goran Dragic,2016-11-17,2017,11,MIL,30.535249828884325,16.0,30.0,2.0,0.0,1.0,0,0.0
11432,Goran Dragic,2016-11-19,2017,12,WAS,30.540725530458587,16.0,34.0,2.0,928.0,0.0,0,0.0
11433,Goran Dragic,2016-11-21,2017,13,PHI,30.546201232032853,16.0,2.0,2.0,123.0,0.0,0,0.0
11434,Goran Dragic,2016-11-23,2017,14,DET,30.55167693360712,20.0,59.0,2.0,442.0,0.0,0,0.0
11435,Goran Dragic,2016-11-25,2017,15,MEM,30.557152635181378,20.0,66.0,2.0,624.0,0.0,0,1.0
11436,Goran Dragic,2016-11-26,2017,16,MEM,30.55989048596852,20.0,66.0,1.0,875.0,1.0,1,1.0
11437,Goran Dragic,2016-11-28,2017,17,BOS,30.565366187542782,20.0,91.0,2.0,0.0,1.0,0,0.0
11438,Goran Dragic,2016-11-30,2017,18,DEN,30.570841889117045,14.0,47.0,2.0,1727.0,0.0,0,0.0
11439,Goran Dragic,2016-12-01,2017,19,UTA,30.573579739904176,14.0,96.0,1.0,371.0,0.0,1,0.0
11440,Goran Dragic,2016-12-03,2017,20,POR,30.57905544147844,14.0,51.0,2.0,635.0,0.0,0,0.0
11441,Goran Dragic,2016-12-06,2017,21,NYK,30.587268993839835,14.0,41.0,3.0,2708.0,1.0,0,0.0
11442,Goran Dragic,2016-12-07,2017,22,ATL,30.59000684462697,17.0,33.0,1.0,607.0,0.0,1,0.0
11443,Goran Dragic,2016-12-09,2017,23,CLE,30.59548254620123,17.0,99.9,2.0,556.0,0.0,0,0.0
11444,Goran Dragic,2016-12-10,2017,24,CHI,30.598220396988363,17.0,84.0,1.0,308.0,0.0,1,0.0
11445,Goran Dragic,2016-12-12,2017,25,WAS,30.603696098562626,17.0,21.0,2.0,1193.0,1.0,0,0.0
11446,Goran Dragic,2016-12-14,2017,26,IND,30.60917180013689,14.0,62.0,2.0,0.0,1.0,0,0.0
11447,Goran Dragic,2016-12-16,2017,27,LAC,30.614647501711158,14.0,99.9,2.0,0.0,1.0,0,0.0
11448,Goran Dragic,2016-12-18,2017,28,BOS,30.620123203285424,14.0,92.0,2.0,0.0,1.0,0,0.0
11449,Goran Dragic,2016-12-20,2017,29,ORL,30.62559890485969,14.0,28.0,2.0,0.0,1.0,0,0.0
11450,Goran Dragic,2016-12-22,2017,30,LAL,30.63107460643395,6.0,6.0,2.0,0.0,1.0,0,0.0
11451,Goran Dragic,2016-12-23,2017,31,NOP,30.633812457221083,6.0,6.0,1.0,670.0,0.0,1,0.0
11452,Goran Dragic,2016-12-27,2017,32,OKC,30.64476386036961,6.0,84.0,4.0,670.0,1.0,0,1.0
11453,Goran Dragic,2016-12-29,2017,33,CHA,30.650239561943874,4.0,82.0,2.0,656.0,0.0,0,0.0
11454,Goran Dragic,2016-12-30,2017,34,BOS,30.652977412731005,4.0,99.0,1.0,721.0,0.0,1,1.0
11455,Goran Dragic,2017-01-01,2017,35,DET,30.658453114305267,4.0,61.0,2.0,1260.0,1.0,0,1.0
11456,Goran Dragic,2017-01-03,2017,36,PHX,30.66392881587953,4.0,0.1,2.0,1981.0,0.0,0,0.0
11457,Goran Dragic,2017-01-04,2017,37,SAC,30.66666666666667,0.1,32.0,1.0,635.0,0.0,1,0.0
11458,Goran Dragic,2017-01-06,2017,38,LAL,30.67214236824093,0.1,3.0,2.0,362.0,0.0,0,0.0
11459,Goran Dragic,2017-01-08,2017,39,LAC,30.677618069815196,0.1,98.0,2.0,0.0,0.0,0,0.0
11460,Goran Dragic,2017-01-10,2017,40,GSW,30.683093771389462,0.1,99.9,2.0,344.0,0.0,0,0.0
11461,Goran Dragic,2017-01-13,2017,41,MIL,30.691307323750852,0.1,80.0,3.0,1832.0,0.0,0,0.0
11462,Goran Dragic,2017-01-17,2017,42,HOU,30.702258726899384,0.1,99.9,4.0,1272.0,1.0,0,0.0
11463,Goran Dragic,2017-01-19,2017,43,DAL,30.70773442847365,0.1,4.0,2.0,0.0,1.0,0,0.0
11464,Goran Dragic,2017-01-21,2017,44,MIL,30.71321013004791,0.1,68.0,2.0,0.0,1.0,0,0.0
11465,Goran Dragic,2017-01-23,2017,45,GSW,30.718685831622174,0.1,99.9,2.0,0.0,1.0,0,0.0
11466,Goran Dragic,2017-01-25,2017,46,BKN,30.72416153319644,2.0,0.1,2.0,1093.0,0.0,0,0.0
11467,Goran Dragic,2017-01-27,2017,47,CHI,30.729637234770703,2.0,62.0,2.0,715.0,0.0,0,0.0
11468,Goran Dragic,2017-01-28,2017,48,DET,30.732375085557837,2.0,45.0,1.0,1193.0,1.0,1,0.0
11469,Goran Dragic,2017-01-30,2017,49,BKN,30.7378507871321,2.0,0.1,2.0,0.0,1.0,0,0.0
11470,Goran Dragic,2017-02-01,2017,50,ATL,30.74332648870637,12.0,94.0,2.0,0.0,1.0,0,0.0
11471,Goran Dragic,2017-02-04,2017,51,PHI,30.751540041067766,12.0,4.0,3.0,0.0,1.0,0,0.0
11472,Goran Dragic,2017-02-06,2017,52,MIN,30.75701574264202,12.0,5.0,2.0,1516.0,0.0,0,0.0
11473,Goran Dragic,2017-02-08,2017,53,MIL,30.76249144421629,21.0,29.0,2.0,298.0,0.0,0,0.0
11474,Goran Dragic,2017-02-10,2017,54,BKN,30.767967145790553,21.0,0.1,2.0,737.0,0.0,0,0.0
11475,Goran Dragic,2017-02-11,2017,55,PHI,30.77070499657769,21.0,0.1,1.0,82.0,0.0,1,0.0
11476,Goran Dragic,2017-02-13,2017,56,ORL,30.77618069815195,21.0,0.1,2.0,1024.0,1.0,0,0.0
11477,Goran Dragic,2017-02-15,2017,57,HOU,30.781656399726213,27.0,99.9,2.0,968.0,0.0,0,0.0
11478,Goran Dragic,2017-02-24,2017,58,ATL,30.806297056810408,40.0,98.0,9.0,702.0,0.0,0,0.0
11479,Goran Dragic,2017-02-25,2017,59,IND,30.809034907597532,40.0,66.0,1.0,607.0,1.0,1,0.0
11480,Goran Dragic,2017-02-27,2017,60,DAL,30.8145106091718,40.0,6.0,2.0,1111.0,0.0,0,0.0
11481,Goran Dragic,2017-03-01,2017,61,PHI,30.819986310746064,49.0,0.1,2.0,1111.0,1.0,0,0.0
11482,Goran Dragic,2017-03-03,2017,62,ORL,30.825462012320326,49.0,0.1,2.0,205.0,0.0,0,0.0
11483,Goran Dragic,2017-03-04,2017,63,CLE,30.82819986310746,49.0,99.9,1.0,205.0,1.0,1,0.0
11484,Goran Dragic,2017-03-06,2017,64,CLE,30.833675564681727,49.0,99.9,2.0,1092.0,0.0,0,0.0
11485,Goran Dragic,2017-03-08,2017,65,CHA,30.83915126625599,62.0,23.0,2.0,1092.0,1.0,0,0.0
11486,Goran Dragic,2017-03-11,2017,66,TOR,30.847364818617386,62.0,99.9,3.0,0.0,1.0,0,0.0
11487,Goran Dragic,2017-03-12,2017,67,IND,30.85010266940452,62.0,71.0,1.0,1028.0,0.0,1,1.0
11488,Goran Dragic,2017-03-15,2017,68,NOP,30.858316221765914,72.0,0.1,3.0,1028.0,1.0,0,0.0
11489,Goran Dragic,2017-03-17,2017,69,MIN,30.863791923340177,72.0,9.0,2.0,0.0,1.0,0,0.0
11490,Goran Dragic,2017-03-19,2017,70,POR,30.869267624914446,72.0,22.0,2.0,0.0,1.0,0,0.0
11491,Goran Dragic,2017-03-21,2017,71,PHX,30.874743326488705,72.0,0.1,2.0,0.0,1.0,0,0.0
11492,Goran Dragic,2017-03-23,2017,72,TOR,30.880219028062967,76.0,99.9,2.0,0.0,1.0,0,0.0
11493,Goran Dragic,2017-03-26,2017,73,BOS,30.88843258042437,76.0,100.0,3.0,1260.0,0.0,0,0.0
11494,Goran Dragic,2017-03-28,2017,74,DET,30.89390828199863,76.0,27.0,2.0,612.0,0.0,0,0.0
